id,slug,name,status,note
7a51ef86-b497-4876-a68e-0cdb39482e89,john-pietra,John Pietra,queued,
7bc12952-37f0-4e70-8b94-75d2f7306253,john-powers,John Powers,queued,
039b0e23-a522-44a6-be8b-bc686437aff3,john-pugh,John Pugh,queued,
cde181cd-8074-4ea0-9dc7-7e1b9ca12a0c,john-quiring,John Quiring,queued,
0927997e-9e43-4a42-ab1a-c14fc2b79eab,john-r-lawson,John R. Lawson,queued,
2cad95e7-22e0-44da-9397-9c9529260318,john-r-pinard,John R. Pinard,queued,
fc45ffbf-4e29-4dee-a6d0-947e8fc39b55,john-ramer,John Ramer,queued,
4f5298da-867b-4d26-b416-bcbd9798d445,john-rawlings,John Rawlings,queued,
065c49d6-83bc-49cf-b6bc-c0985c048cfe,john-reinecke,John Reinecke,queued,
a024472b-7ce0-4a9b-a020-8e48b5600fd5,john-riffe,John Riffe,queued,
934e08a9-23d5-4de0-9aae-e9ff53ab905e,john-riley,John Riley,queued,
d2786fbe-64ed-43d7-b5f3-6240e31b5863,john-robbins,John Robbins,queued,
6ead78f2-c4b3-455f-aa17-e56203db0390,john-roche,John Roche,queued,
33e53a08-de8b-4726-9a40-682ac7b9b76e,john-rooney,John Rooney,queued,
3848fa8c-58bc-41dd-9cfa-c4e4793acf8c,john-rose,John Rose,queued,
7e24440d-a0f8-459b-b508-b3f8e0efdee0,john-ruck,John Ruck,queued,
145f9726-396e-4432-b9c6-0979cabfe1ab,john-s-daschbach,John S. Daschbach,queued,
0dd3aa84-8b65-4d98-a819-86634e50f2f5,john-s-lillie,John S. Lillie,queued,
6c5c2ab7-3821-484a-ae56-f56b9f7d6ae9,john-sanders,John Sanders,queued,
32eb4d41-e2cc-4c9d-8b8a-ee1030550899,john-santo,John Santo,queued,
cdbb5fc1-45ac-4469-8391-6eab3768c8cf,john-schmidt,John Schmidt,queued,
1617ba27-0902-4033-8d3e-10d2f0bbc4ce,john-schrag,John Schrag,queued,
8a8552da-2e81-4f17-a8e8-ca8ad05ac3da,john-schuchardt,John Schuchardt,queued,
dee3cada-39cf-4266-940e-d4e376a513f5,john-seaford,John Seaford,queued,
8ec70512-1d46-41b2-8898-8a640aa8f6fa,john-shanks,John Shanks,queued,
5c0034b7-2b8c-4167-ae89-525bb4643508,john-shea,John Shea,queued,
e186d7d6-2edb-4db1-af12-cd5df1851cee,john-sheehan,John Sheehan,queued,
a49fa4f0-a375-4866-a4a9-2d3272ae404a,john-sherman,John Sherman,queued,
e39c2da6-b6fe-4459-ba48-c1733f212f0c,john-shirey,John Shirey,queued,
b4696e8a-0e3e-4bfc-9de2-4cecff3a31ff,john-shumavich,John Shumavich,queued,
ba8dd3f3-5b75-4728-a36e-82cecf7c323a,john-sims,John Sims,queued,
ce5c1aa7-ca44-4c6d-b90f-c7bf414fdb25,john-sloan,John Sloan,queued,
9312c5eb-4643-404f-91ca-19b27cf399b3,john-soderberg,John Soderberg,queued,
9ba01338-06b4-4310-afc3-72d93eb13f60,john-stanger,John Stanger,queued,
5b818060-527f-497c-8b0f-d64f8967f6fc,john-subleski,John Subleski,queued,
8bcc4351-7030-415d-9cdc-6eb2d65b2f29,john-swanson,John Swanson,queued,
d5593081-13bf-4433-acd8-7c691342cb1e,john-t-dunn,John T. Dunn,queued,
defc43e1-ede8-425c-861e-37865b31e863,john-t-gojack,John T. Gojack,queued,
532bcde0-d90a-4b53-89aa-ddb3afc55af3,john-t-watkins,John T. Watkins,queued,
29f41252-7b1f-4b56-8a58-d405d4d43663,john-thomas-2,John Thomas,queued,
697b30b7-4352-4162-b00c-bb0b95a80a39,john-thomas-porter,John Thomas Porter,queued,
64ff6f87-cf02-47ea-a1ab-73776a87845a,john-thompson,John Thompson,queued,
4e3f3199-6bfe-4c05-bf58-049f93d31743,john-torrko,John Torrko,queued,
98f0d1af-0a29-4efe-ae0c-60c50b8444df,john-tucker,John Tucker,queued,
6f81cda0-5830-4089-8cf6-035643c761a5,john-ujich,John Ujich,queued,
93e7d6b8-f03b-48c2-9ab0-397e529dbc1b,john-van-steenburgh,John Van Steenburgh,queued,
2a76ec84-4dad-4bc4-a98a-9218d14340e1,john-vargo,John Vargo,queued,
77d00624-37da-48e7-88ea-30153d4dd26d,john-vilarino,John Vilarino,queued,
0414d0a9-c871-4f32-86c2-93ba0bd9c9b2,john-volpe,John Volpe,queued,
5ef81b83-400b-46de-9d18-f8e88086db14,john-w-bowdoin,John W. Bowdoin,queued,
992d98d6-be23-46f7-b4b9-dde657738299,john-w-davis,John W. Davis,queued,
2768ae09-c4bd-4ef1-b364-6517cb301fe2,john-w-dobrinich,John W. Dobrinich,queued,
d173fa69-5d41-4a76-b1b3-045203c7ed86,john-w-mccabe,John W. McCabe,queued,
d06c24b9-069b-4a45-8a94-c80dad2cca36,john-w-penrod,John W. Penrod,queued,
5613768e-081d-4ca2-a702-c514b963e0f2,john-w-rabus,John W. Rabus,queued,
f88a20b3-5278-493f-b1bc-3369619714c8,john-wallberg,John Wallberg,queued,
f0edf92b-d9f0-4893-89db-a57213feddd0,john-walsh,John Walsh,queued,
ed770d3e-9678-4e98-b4f2-26141520de34,john-watson,John Watson,queued,
0300867b-33b2-4e4b-b548-7b803bcd1ca7,john-waubanascum-jr,John Waubanascum Jr.,queued,
31d2e8d2-8611-4da6-a4ee-589c30eeebfa,john-weber,John Weber,queued,
3e98647d-5260-4170-8175-69a97b5f49aa,john-wesley-bryant,John Wesley Bryant,queued,
244e40b7-7caf-48a1-a0a5-8005f410580c,john-wheeler,John Wheeler,queued,
88526829-6bd2-4c28-8969-eff51c25c01a,john-william-trumble,John William Trumble,queued,
33c6bc67-975d-4e1d-be53-d654ac776458,john-williams,John Williams,queued,
56150559-9e91-469c-afed-886e4f26e45b,john-y-miller,John Y. Miller,queued,
821eb3af-beaf-42d6-ada5-b017d5927e2d,john-yancey,John Yancey,queued,
4a5fb4de-4a0c-42f9-9645-46ab2ad0d4e6,john-zabrian,John Zabrian,queued,
b3855814-dd07-446e-8237-62c91307dc88,john-zydok,John Zydok,queued,
dbf60639-af51-4411-a807-c81d7d0192e1,johnny-lee-wilson,Johnny Lee Wilson,queued,
e7954d33-db21-4b43-8257-a14e8bc60450,johnny-mcrea,Johnny McRea,queued,
682ce6ab-c89d-4590-b804-9243f36ed1e8,johnny-ross,Johnny Ross,queued,
6a4a9517-9dc6-4f98-b901-54bc2b676497,johnson-cole,Johnson Cole,queued,
be78ce16-4216-4fdd-874d-26bce289dae7,johny-alverio,Johny Alverio,queued,
4320734d-b753-4626-ad6f-b7c8dcc65893,jon-bayless,Jon Bayless,queued,
e7196252-3069-4587-8a58-c95fa08f2e21,jonas-zukauski,Jonas Zukauski,queued,
d4170bce-2bc4-4273-9d77-32fa43b46fb4,jonathan-leavitt,Jonathan Leavitt,queued,
ef675be4-2874-48c9-8455-055a5d18ceba,jonathan-tuller,Jonathan Tuller,queued,
005481f5-12ae-4dc4-8cb8-2291726719d5,jonna-cohen,Jonna Cohen,queued,
74215a24-38a5-4042-8843-89f979a387b1,jordan-magde-ferrand-sapsis,Jordan Magde Ferrand-Sapsis,queued,
d20b94f8-6d5b-4ddc-863d-48bb559a32c4,jorge-abel-ibarguen-palacio,Jorge Abel Ibarguen-Palacio,queued,
545a1341-57aa-4040-822b-bdfe223a8ac5,jorge-bascage,Jorge Bascage,queued,
e1ffe35a-ec9c-47ff-b948-a9007b629bbd,jorge-cruz-hernandez,Jorge Cruz Hernandez,queued,
7c534e38-839d-43a5-a803-3723c6c832ac,jorge-de-los-reyes-bautista-martinez,Jorge De Los Reyes Bautista Martinez,queued,
8ca70a81-6f29-478a-b9dc-b6377d2fc30c,jorge-maysonet-hernandez,Jorge Maysonet-Hernandez,queued,
f99344e0-05d9-4ba3-a557-7471d6fe91ab,jos-balogh,Jos Balogh,queued,
52ccc748-664d-4bfc-97cd-7d328c6f9946,jos-a-berman,Jos. A. Berman,queued,
cba1542a-9f7a-4918-855c-041ba6997b84,jose-carbonell,Jose Carbonell,queued,
35c387ae-e8ba-491b-af34-349346e4e447,jose-gabriel-alvarez-ortiz,Jose Gabriel Alvarez-Ortiz,queued,
5fbb78da-6f7d-4de5-8108-6ea0ad453d1a,jose-maria-corredor-ibague,Jose Maria Corredor-Ibague,queued,
cba465b5-6fb1-4ddb-8d7b-e034d45934f7,jose-maria-gastelum,Jose Maria Gastelum,queued,
7f86965c-7bd3-4ab6-8e8e-0725ba025838,jose-medina,Jose Medina,queued,
55f24057-8852-4606-aadf-509283b717b5,jose-padilla,Jose Padilla,queued,
9ed3df5d-2d84-40dd-bbde-5eb61b2f908f,jose-raymundo,Jose Raymundo,queued,
a141aebc-b09d-437d-a536-8094e648d90b,jose-rios,Jose Rios,queued,
9204c563-488a-48bf-b4da-6a9b178c0837,jose-santiago,Jose Santiago,queued,
437dd3af-4c1e-4739-a2a6-9024659c8808,jose-sciaba,Jose Sciaba,queued,
8a4ddc12-2731-454f-b615-449c33a01bd4,jose-sepulveda,Jose Sepulveda,queued,
7ea6255d-1656-4ce5-ad83-c3045b5c7e54,jose-solis-jordan,Jose Solis Jordan,queued,
91d7e71f-6258-4edc-9f47-fb596fcf1de8,jose-tito-libio-ulloa-melo,Jose Tito Libio Ulloa Melo,queued,
2350bd7f-8c77-46f5-9ea9-bc008e061b48,josef-brencich,Josef Brencich,queued,
a399073c-2214-47fc-a682-33345b963244,josef-kalenezcicz,Josef Kalenezcicz,queued,
8cc3bb68-7e9a-4fcd-b43b-33e892be729b,josef-ramon-fernandez,Josef Ramón Fernández,queued,
4bc06430-dd28-4e1b-b830-bec8c7653eee,joseph-a-oates,Joseph A. Oates,queued,
37a4f420-46df-4111-b79b-40860a5ce6ac,joseph-a-schur,Joseph A. Schur,queued,
2d287b1c-4222-4871-a5f5-6b29c17924d7,joseph-aceto,Joseph Aceto,queued,
e13e37af-dde9-446c-9c32-f7446a046aa5,joseph-anderson,Joseph Anderson,queued,
fb854d15-c980-455d-b591-ca0c52ad50f0,joseph-austin-gaskins,Joseph Austin Gaskins,queued,
bb4077ed-aa1b-4f98-a7ee-3fb16f05b15e,joseph-baker,Joseph Baker,queued,
eb6d5e0c-f740-4a0b-ab1e-f3363514468e,joseph-basor,Joseph Basor,queued,
be4b1e07-bbe2-4e6a-8801-5132f7b16395,joseph-beginsky,Joseph Beginsky,queued,
ec74695c-5415-4e17-a01b-ef6801d07f23,joseph-bellene,Joseph Bellene,queued,
b4a69b71-b325-496e-9e61-3a936bc56dea,joseph-bevilacqua,Joseph Bevilacqua,queued,
4b3016c0-f3ef-41dc-a745-6d61503b522c,joseph-bill,Joseph Bill,queued,
ebee07dc-2e58-422a-bba9-05ba54950c43,joseph-brandt,Joseph Brandt,queued,
2bc72b05-6571-47b8-9ed6-d46ef7ab9b80,joseph-carhoie,Joseph Carhoie,queued,
8d78d07b-908c-49c5-ad13-b0b8249bd7aa,joseph-carter,Joseph Carter,queued,
90ca6852-9999-482c-8e05-2fe33c733828,joseph-caruso,Joseph Caruso,queued,
ab25faeb-1ee6-42a6-8af3-990dce7d072d,joseph-cort,Joseph Cort,queued,
cb84a9ce-a606-4d44-a819-a1992b344d03,joseph-davenport,Joseph Davenport,queued,
5473753c-6fdd-4abe-b758-5992981fef25,joseph-delaine,Joseph DeLaine,queued,
76f13e6e-836a-4a79-a072-7140139f44be,joseph-deraymond,Joseph DeRaymond,queued,
6a6f585a-50b1-4d98-8332-3710006d806e,joseph-demport,Joseph Demport,queued,
4b640f59-d486-4c5a-9276-087c4766f520,joseph-dimow,Joseph Dimow,queued,
3697aba5-aa8e-41fa-bfe0-f5ce29156d6c,joseph-dougher,Joseph Dougher,queued,
f385ee40-c88b-4cde-979c-0ddc57302124,joseph-e-hamberg,Joseph E. Hamberg,queued,
217cfbea-1b04-48c0-ba71-c4fd1d3e88aa,joseph-e-hanberg,Joseph E. Hanberg,queued,
cdf80156-0494-4c24-a349-a831a2aa9c76,joseph-eash,Joseph Eash,queued,
c7c6f216-7231-4a70-abd6-e7a2d80bf313,joseph-ettor,Joseph Ettor,queued,
30fc671b-b075-4ce0-ab4b-03bca69475c6,joseph-geier,Joseph Geier,queued,
8e026fcb-487d-4e05-b243-6db4bee7c646,joseph-h-quinn,Joseph H. Quinn,queued,
5262c6b8-b76c-4cb8-8858-acab9e7f51de,joseph-h-wurz,Joseph H. Wurz,queued,
1e66f071-192e-4a97-8e63-2e2f62444862,joseph-hamburg,Joseph Hamburg,queued,
ec52d8df-c650-4d95-a33f-c50d38b20d11,joseph-harper,Joseph Harper,queued,
c7368220-ccec-435a-9742-6353f1d7c1ba,joseph-harrison,Joseph Harrison,queued,
7d3d08b7-6cc8-4602-a22f-575907fca82c,joseph-hofer,Joseph Hofer,queued,
dd5a4a9c-0a5f-4481-80c5-fd464f5df99a,joseph-holliday,Joseph Holliday,queued,
35d18054-510c-4b1e-b417-c10440c345e1,joseph-j-jantz,Joseph J. Jantz,queued,
81453548-ef2d-4ed7-aa28-94487da9a52a,joseph-j-ratti,Joseph J. Ratti,queued,
4ef51b27-5d60-4355-a677-24a363cd7d31,joseph-jackson,Joseph Jackson,queued,
17b3a825-04ce-4327-a27e-f3fe9c340954,joseph-jackson-jr,Joseph Jackson Jr.,queued,
546a7d16-4c60-495b-a803-4fc446ab45aa,joseph-kish,Joseph Kish,queued,
c2383843-5c2f-49ae-a5bf-2465cbd25ce4,joseph-kowalski,Joseph Kowalski,queued,
bd988591-4bb1-4f17-9031-7e575bc5b13c,joseph-kuzma,Joseph Kuzma,queued,
593cea94-429b-482e-b75e-86ae273dbb64,joseph-kyauskas-aukstuolis,Joseph Kyauskas Aukstuolis,queued,
fcd0b028-6382-4539-a81d-554d0a509220,joseph-laundy,Joseph Laundy,queued,
e742e70e-25d0-4c82-bc7b-277d53e7bf68,joseph-leston,Joseph Leston,queued,
fc772d02-1ed4-4ea0-8eef-16c6479723d8,joseph-lukas,Joseph Lukas,queued,
eefbf09f-6ccf-4bd1-811a-f876cc1c9bd3,joseph-lypsevitch,Joseph Lypsevitch,queued,
ecdc0174-e103-48f8-989d-97f780dce771,joseph-m-coldwell,Joseph M. Coldwell,queued,
8119cba6-eb20-439a-8819-c9bbbf14fada,joseph-m-walter,Joseph M. Walter,queued,
d3f03942-a296-4dcf-8400-b08a899665ef,joseph-manning,Joseph Manning,queued,
6ca93a91-8a62-4fe6-aa86-2ec64c20392e,joseph-mazzuchelli,Joseph Mazzuchelli,queued,
cec22e8f-8f89-447f-96b6-031d2f7923a6,joseph-mccolgan,Joseph McColgan,queued,
df2a2661-3868-4f2f-a60a-054e164e7694,joseph-mccolgin,Joseph McColgin,queued,
9a53a647-786c-42d0-9e18-e8ab0ba1bce9,joseph-miss,Joseph Miss,queued,
422d9750-134d-4d31-9711-44bb51e11610,joseph-mule,Joseph Mule,queued,
1a2bba7d-eee7-413d-80c5-84146388df0c,joseph-nichols,Joseph Nichols,queued,
dbbc000f-da28-42d9-ba4c-1ef7d10f65c4,joseph-p-kamp,Joseph P. Kamp,queued,
ac99fde6-4a0e-41a4-a235-e78d891df02c,joseph-pass,Joseph Pass,queued,
1ecdca05-7a8f-4c27-b7dd-d4567627ced3,joseph-paul-murray-jr,Joseph Paul Murray Jr.,queued,
33fb7988-c331-4e7d-a5a6-d36e480d5d9d,joseph-posey,Joseph Posey,queued,
98ea5f21-0ceb-4cdb-b0c9-6a369401189e,joseph-ranchioni,Joseph Ranchioni,queued,
76cdf78d-630c-4bd6-b4e9-420fc3ddfc5d,joseph-reik,Joseph Reik,queued,
d4a72674-7d30-4872-b190-1f0ced5782af,joseph-remiro,Joseph Remiro,queued,
3e607bd5-f099-45ec-ab91-fb4847692982,joseph-roberts,Joseph Roberts,queued,
a72f2e79-3c52-4bb7-a6f9-c979b78f2321,joseph-russo,Joseph Russo,queued,
5b17364e-c590-42d5-aa52-3bce4394945b,joseph-scarlett,Joseph Scarlett,queued,
baf939fb-8c2f-412f-a68a-df1e7e927ea5,joseph-scherrer,Joseph Scherrer,queued,
b701784a-dc06-409e-9e78-b7fefe12df4b,joseph-scott,Joseph Scott,queued,
44ee0051-838a-431a-962b-4ab20b32de62,joseph-selzer,Joseph Selzer,queued,
9e605447-9167-41b2-85d3-70385f2a692b,joseph-shoemaker,Joseph Shoemaker,queued,
f6e34481-c305-453b-a623-c7038870bc12,joseph-stilson,Joseph Stilson,queued,
eee05f88-c30e-449a-8e62-dbefc9220968,joseph-t-gilchrist,Joseph T. Gilchrist,queued,
4bab766a-7e4c-4d7c-8dad-a25c0762f36e,joseph-t-pandack,Joseph T. Pandack,queued,
a9683b22-d73a-4bfd-9ae1-dd472046a5f6,joseph-tracz,Joseph Tracz,queued,
a95abb52-b9f9-4928-80be-2bb7741ec0ee,joseph-valsky,Joseph Valsky,queued,
19c07424-20e4-4b4b-a903-2b48be53cb35,joseph-w-boucher,Joseph W. Boucher,queued,
6fc2c122-d277-4237-bd77-6a1d79e699d4,joseph-waddell,Joseph Waddell,queued,
a7dfff82-6e7a-4e49-a3a7-c7bb2b2f4f9c,joseph-wagner,Joseph Wagner,queued,
81e40070-46c5-4928-8422-40b5a1d85a5b,joseph-wall,Joseph Wall,queued,
96fc92b8-ee87-4fa0-b0cd-0b18ca95b145,joseph-weber,Joseph Weber,queued,
1c20c5e1-bccd-41ba-a140-e090235ed1b5,joseph-wenderoth,Joseph Wenderoth,queued,
edde44f7-11db-4207-a62c-777d408f830e,joseph-zukas,Joseph Zukas,queued,
08c39ba2-edc5-427c-a453-92414eaf8673,josephine-bell,Josephine Bell,research_pending,Initial encyclopedia image-index search completed; no verified portrait selected. Broader research remains.
b3f08bd4-a167-4b71-9e85-e50c6dc2e0a5,josephine-collins,Josephine Collins,queued,
05e43761-8325-49ae-8bbe-937600efad40,josephine-johnson,Josephine Johnson,research_pending,Initial encyclopedia image-index search completed; no verified portrait selected. Broader research remains.
e846910e-b85b-4003-86be-641eb986cdf4,josh-raisler-cohn,Josh Raisler Cohn,queued,
f32b02ba-def4-4b33-a65d-a071233576e8,josh-richards,Josh Richards,queued,
3d012cd3-4c52-414f-9c4c-c1a8b0d4044d,joshua-cartrette,Joshua Cartrette,queued,
097e50b5-66be-442e-aea9-aa90f6e54d1b,joshua-key,Joshua Key,queued,
7e63c9ab-0a13-4763-9577-0a0723fd1efe,joshua-schwartz,Joshua Schwartz,queued,
5e7491ae-0875-4a70-8158-8c44bdc63beb,joshua-simpson,Joshua Simpson,queued,
a46b8153-03e5-4cf8-aa31-b018061e3045,joshua-stephen-demmitt,Joshua Stephen Demmitt,queued,
c7d7551d-ecd4-47e4-a772-c2dbb435d344,joshua-sykes,Joshua Sykes,queued,
7561e781-a78b-48b9-8c76-eccd15bc3cfd,joshua-wollstein,Joshua Wollstein,queued,
9ec0a8e4-0e00-4fe9-b023-267f5011feb8,josie-robotin,Josie Robotin,queued,
04636a87-7469-4c10-bc7f-5b1bdc7a64b1,josip-vargo,Josip Vargo,queued,
78d4a81e-8738-4385-a2b4-7e4a8d55cdb9,jose-cha-cha-jimenez,"José ""Cha Cha"" Jiménez",queued,
8c519815-e40f-4ed0-a146-704dc2b9006f,jose-enrique-de-jesus,José Enrique De Jesús,queued,
0a18176e-5bfa-44b2-a28b-deac0ce9a1cf,jose-f-crespo,José F. Crespo,queued,
2f9e777f-8823-40c6-97b2-fe0f7a5479a5,jose-gonzalez,José González,queued,
24c4bbd1-3f03-4fb4-b1a0-39cdc5ba875e,jose-humberto-santos,José Humberto Santos,queued,
c8d87bb5-0398-45ba-93ec-e4bde6ce3f41,jose-jacques-medina,José Jacques Medina,queued,
b0ff2f96-37d8-4c11-b722-024b096bae53,jose-juan-cora,José Juan Cora,queued,
28960c01-d03c-4b63-b1b2-34ae774bafdc,jose-luis-nieves,José Luis Nieves,queued,
308f8270-a3ad-4e6a-a4b4-a6081be3108d,jose-luis-rodriguez,José Luis Rodríguez,queued,
a5abdd65-b7d2-4f21-b6bb-88af4363ff8e,jose-lopez,José López,queued,
a31d3de2-f5bb-49ae-9eaf-cd30ac4f52d2,jose-m-rangel,José M. Rangel,queued,
104b133b-3744-4813-ba79-a22306b534c9,jose-maria-martinez,José María Martínez,queued,
31a76af1-2588-4efc-abdc-9e305e5a7f31,jose-melendez-cotto,José Meléndez Cotto,queued,
e097e098-5d27-4dbb-aeca-4f4a7c412ae5,jose-montanez-sanes,José Montañez Sanes,queued,
c32add95-036a-472f-bf4e-ffa44cef5842,jose-nicieza,José Nicieza,queued,
7b7bef65-4c4a-4ea3-9d17-5dbc330f22d7,jose-perez-rivera,José Perez Rivera,queued,
cb5f71c2-dc64-47f1-a2ce-d5c6b4767bc0,jose-petit-y-fernandez,José Petit y Fernández,queued,
e32ec29a-9116-49a8-be77-fcd7b76a5384,jose-perez-gonzalez,José Pérez González,queued,
a4dbedfa-5097-414a-93da-18c5f004e2a9,jose-r-rivera-santana,José R. Rivera Santana,queued,
96c1bfee-05e5-45ab-92ad-e0a09c0c86cf,jose-rafael-bas,José Rafael Bas,queued,
b5feb2c5-d0d8-44d9-8207-21913803df5a,jose-roman-rivera,José Román Rivera,queued,
e8627a3c-49ec-4898-b173-6bb6279eaad1,jose-ruiz,José Ruiz,queued,
25366c3d-e41d-40a4-afa5-0b580753dcc8,jose-tellez,José Tellez,queued,
8a8558ee-5996-4415-9d32-a9488eafd79a,jose-velez-acosta,José Vélez Acosta,queued,
dcb97d2c-8aeb-487c-92ad-45e4d4317251,jose-angel-chacon,José Ángel Chacón,queued,
a621f815-d978-437b-8e3f-24ec113a7f56,jose-angel-hernandez,José Ángel Hernández,queued,
77c7ca8a-26f7-46c0-add0-b9b8791e128a,jose-angel-hernandez-2,José Ángel Hernández,queued,
3e8f279c-1b34-4a2f-8c49-1e4250d9fb92,jose-angel-morot,José Ángel Morot,queued,
f8197097-68eb-4bab-bac0-c1c5f132b7c0,joy-mitchell,Joy Mitchell,queued,
bd100b70-ef75-4509-b60a-3a0bf9798737,joyce-elwanger,Joyce Elwanger,queued,
9fe3128d-17ca-4129-822e-1049641173e2,joyce-guerrero,Joyce Guerrero,queued,
cadb730b-c20c-45e0-b1e5-dd66d335ba4d,joyce-hollyday,Joyce Hollyday,research_pending,Initial encyclopedia image-index search completed; no verified portrait selected. Broader research remains.
1035b96f-9f5f-414a-a5a8-2fca7f5a0cb7,joyce-parkhurst,Joyce Parkhurst,queued,
7297003c-8628-4d1d-aad9-e751de9245fb,juan-alverio,Juan Alverio,queued,
5bca5301-a567-45a1-a886-dccbdc6d0772,juan-canle-lourido,Juan Canle Lourido,queued,
711c60e8-bcc9-443e-b0c8-d51d687faf5f,juan-castro,Juan Castro,queued,
5ab40be5-87fa-4a25-a476-549df880ed4f,juan-emmanuelli,Juan Emmanuelli,queued,
5b6825a2-4ef4-4c48-bf37-dbae23eb1a68,juan-fernandez,Juan Fernandez,queued,
2845d2e1-cc2a-4855-9fc9-32e3229b8bde,juan-gallardo-santiago,Juan Gallardo Santiago,queued,
5973396c-3e78-4838-ac41-0961a2c77c85,juan-galloza-acevedo,Juan Galloza Acevedo,queued,
f314b00b-e998-4ea4-afa9-87cf50e8afd5,juan-haro,Juan Haro,queued,
dd5fafdc-387e-4cc4-8dc0-be3fee852072,juan-jose-martinez-vega,Juan Jose Martinez Vega,queued,
ba121eb6-9f4f-4fa1-8368-c80cb996e689,juan-manuel-dalmau,Juan Manuel Dalmáu,queued,
131e5f34-6a09-48eb-9e1c-cf3fece08f50,juan-manuel-verges,Juan Manuel Verges,queued,
ee2e8090-6d58-420f-a02c-4e4446b824db,juan-ochoa,Juan Ochoa,queued,
1ba80857-3e9f-4f20-837f-e2add734ae01,juan-rafael-rosario,Juan Rafael Rosario,queued,
ef08d8a8-f22a-4b47-bf26-b83f9e420ed6,juan-ramon-cruz-perez,Juan Ramón Cruz Pérez,queued,
362e7427-e645-473e-97a7-b9f1a8b0e40d,juan-saez-corales,Juan Saez Corales,queued,
e87a5422-74ce-4000-8b56-bd8291d2b409,juan-santos-rivera,Juan Santos Rivera,queued,
54c0ff97-7ef6-4a5f-bba4-aa8f1e6f7c42,juan-villanueva,Juan Villanueva,queued,
00c8b7e3-a2fc-4161-88b0-338f7e2e0fbe,juanita-morrow-nelson,Juanita Morrow Nelson,prepared_batch259,Verified portrait prepared; deployment not yet confirmed.
5fbc7727-09b4-4d2b-bdca-e5b033a1c8e8,juanito-cordoba-bermudez,Juanito Cordoba-Bermudez,queued,
aafd730c-02c1-465f-a5c7-a2017cc36441,judah-coleman-bailey,Judah Coleman Bailey,queued,
b78b5817-1dc5-4ce3-84d6-c6672eaeb99e,judith-beaumont,Judith Beaumont,queued,
db0c2aaa-be52-4519-b02d-8c2349f4e9ea,judith-bissell,Judith Bissell,research_pending,Initial encyclopedia image-index search completed; no verified portrait selected. Broader research remains.
00916e4c-2ddd-494d-9c7a-09193d4b76f8,judith-kelly,Judith Kelly,queued,
971ebbb3-d66b-4adb-a4c3-50211a8d9e6e,judith-ruland,Judith Ruland,queued,
c403a166-0103-4daa-a98b-d2d1ed84493c,judson-simpson,Judson Simpson,queued,
de552fcf-64a8-4441-a484-882a0fc4cf31,judy-bello,Judy Bello,queued,
1702e3ca-cef0-4458-aa7f-cb624e60245a,judy-bierbaum,Judy Bierbaum,queued,
29eb8afd-0abf-4d91-ad1b-9a0bf7c70013,judy-greenspan,Judy Greenspan,queued,
c2610578-6079-4915-a64e-6bc5d094d853,judy-jenkins,Judy Jenkins,queued,
1420b2b2-d366-4f95-a678-bf6a98b119ae,julia-garfield,Julia Garfield,queued,
edb989f8-eae3-4ac7-be4c-eef5cfac5d9a,julia-hurlbut,Julia Hurlbut,prepared_batch258,Verified photo prepared; deployment not yet confirmed.
84131f48-f631-4b08-b409-68b39caba391,julia-parker,Julia Parker,queued,
4876d8ea-c8e2-4fef-a66a-06027a45e414,julia-weaver,Julia Weaver,queued,
3a97c6c2-af6f-409e-814f-2d00672e9b51,julia-wilde,Julia Wilde,queued,
2a75f09d-45a4-44b0-bdad-e9945d4e2ac2,julian-crofton,Julian Crofton,queued,
faebb9fd-af03-4b6f-82d3-27a652582bcd,julian-dombrouski,Julian Dombrouski,queued,
46fb31e0-c214-485d-a7d5-ba14975bb531,julian-dumbrouski,Julian Dumbrouski,queued,
cc25e1ec-cf7f-4434-91de-8b1705da2f94,julian-renee-mejia,Julian Renee Mejia,queued,
53ba17d2-2d65-4320-9157-6737c41fa49e,julian-schuman,Julian Schuman,queued,
5f3f4ff4-2421-4f07-8317-197769cb12c1,julianne-panagacos,Julianne Panagacos,queued,
88f8dd2c-84d4-4066-a7b7-7d20d1e0dd18,julie-nalibov,Julie Nalibov,queued,
7a1ff1e5-2c92-43c0-95fb-58d16319d3c2,julio-canales,Julio Canales,queued,
1772c22b-cd47-40a0-900c-39e9e34e83be,julio-cesar-irungaray,Julio Cesar Irungaray,queued,
e2ab770b-e737-45fc-b49a-ae3bf45e1312,julio-cesar-lopez,Julio Cesar Lopez,queued,
e0b26c4d-ade9-4a1a-b0e6-794656a7aa75,julio-h-velazquez,Julio H. Velázquez,queued,
3104a799-3a91-4b8f-8259-8f9f0902e975,julio-m-ramos,Julio M. Ramos,queued,
fc85d1e3-2a08-42ec-aa6d-726d0283093d,julio-ortega-miranda,Julio Ortega Miranda,queued,
c5d158f8-41dc-4eb1-ab17-3c4059b51101,julio-pinto-gandia,Julio Pinto Gandia,queued,
b811cb5d-b369-47f9-a0a0-7f186f797323,julio-rosado,Julio Rosado,queued,
7ba627e3-9d48-4638-8ea2-f7695c8de65f,julio-veras,Julio Veras,queued,
c52513ee-96a8-49cf-8595-f5eac46fad40,julio-zuniga,Julio Zuniga,queued,
69991678-ff3c-407e-8260-340e5a65ebef,julius-cornell,Julius Cornell,queued,
